INFRASA,Trab.,Matricula,Peso,Aviación,Aerolinea Av.,Vuelo,Tarjeta,Fecha,Hora,Dest./Or.,Nombre Dest./Or.
31657,SKPE,N426AV,77000,Comercial,AVA,8407,Entrada,02/01/2020 12:00:00 AM,08:31,SKBO,BOGOTA
31658,SKPE,N688TA,77000,Comercial,AVA,8511,Entrada,02/01/2020 12:00:00 AM,09:58,SKBO,BOGOTA
31659,SKPE,HK5070,18600,Comercial,EFY,9052,Entrada,02/01/2020 12:00:00 AM,10:43,SKMD,MEDELLIN
31660,SKPE,HK5294,22800,Comercial,EFY,9106,Entrada,02/01/2020 12:00:00 AM,10:59,SKBO,BOGOTA
31661,SKPE,HK5307,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,02/01/2020 12:00:00 AM,11:08,SKBO,BOGOTA
31662,SKPE,HK5319,73500,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,02/01/2020 12:00:00 AM,11:25,SKCG,CARTAGENA
31663,SKPE,N426AV,77000,Comercial,AVA,9805,Entrada,02/01/2020 12:00:00 AM,11:49,SKBO,BOGOTA
31667,SKPE,N688TA,77000,Comercial,AVA,8515,Entrada,02/01/2020 12:00:00 AM,13:01,SKBO,BOGOTA
31668,SKPE,HK5199,18600,Comercial,EFY,9056,Entrada,02/01/2020 12:00:00 AM,13:36,SKMD,MEDELLIN
31669,SKPE,HK5131,2800,Comercial,AEXPA,101,Entrada,01/31/2020 12:00:00 AM,15:00,SKUI,QUIBDO
31670,SKPE,HK5331,18600,Comercial,EFY,6928,Entrada,01/31/2020 12:00:00 AM,18:27,SKCG,CARTAGENA
31671,SKPE,HK5331,18600,Comercial,EFY,6924,Entrada,01/31/2020 12:00:00 AM,22:41,SKCG,CARTAGENA
31672,SKPE,N284AV,77000,Comercial,AVA,8503,Entrada,02/01/2020 12:00:00 AM,15:16,SKBO,BOGOTA
31673,SKPE,hk5293,22800,Comercial,EFY,7752,Entrada,02/01/2020 12:00:00 AM,15:25,SKBO,BOGOTA
31674,SKPE,HK5199,18600,Comercial,EFY,9058,Entrada,02/01/2020 12:00:00 AM,15:37,SKMD,MEDELLIN
31675,SKPE,N281AV,77000,Comercial,AVA,8517,Entrada,02/01/2020 12:00:00 AM,17:03,SKBO,BOGOTA
31676,SKPE,N446AV,77000,Comercial,AVA,9417,Entrada,02/01/2020 12:00:00 AM,17:49,SKBO,BOGOTA
31677,SKPE,hk5293,22800,Comercial,EFY,9184,Entrada,02/01/2020 12:00:00 AM,18:05,SKBO,BOGOTA
31678,SKPE,HK5307,73500,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,02/01/2020 12:00:00 AM,18:40,SKSM,SANTA MARTA
31679,SKPE,CCCPE,70000,Comercial,ARE,4210,Entrada,02/01/2020 12:00:00 AM,19:13,SKBO,BOGOTA
31680,SKPE,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,02/01/2020 12:00:00 AM,19:23,SKCG,CARTAGENA
31681,SKPE,N411AV,77000,Comercial,AVA,9831,Entrada,02/01/2020 12:00:00 AM,19:38,SKBO,BOGOTA
31682,SKPE,hk5323,23000,Comercial,AVA,8403,Entrada,02/01/2020 12:00:00 AM,19:44,SKBO,BOGOTA
31683,SKPE,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,8134,Entrada,02/01/2020 12:00:00 AM,19:47,SKBO,BOGOTA
31684,SKPE,HK5294,22800,Comercial,EFY,9186,Entrada,02/01/2020 12:00:00 AM,20:40,SKBO,BOGOTA
31685,SKPE,N821AV,77000,Comercial,AVA,9874,Entrada,02/01/2020 12:00:00 AM,22:32,SKBG,BUCARAMANGA
31686,SKPE,HP1556,50000,Comercial,RPB,625,Entrada,02/01/2020 12:00:00 AM,23:11,MPTO,TOCUMEN
31687,SKPE,N284AV,77000,Comercial,AVA,9817,Entrada,02/01/2020 12:00:00 AM,23:40,SKBO,BOGOTA
31688,SKPE,N284AV,77000,Comercial,AVA,9857,Entrada,02/02/2020 12:00:00 AM,05:15,SKSP,SAN ANDRES
31690,SKPE,N284AV,77000,Comercial,AVA,8407,Entrada,02/02/2020 12:00:00 AM,09:08,SKBO,BOGOTA
31691,SKPE,N519AV,75500,Comercial,AVA,8511,Entrada,02/02/2020 12:00:00 AM,09:48,SKBO,BOGOTA
31692,SKPE,HK5274,73500,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,02/02/2020 12:00:00 AM,09:43,SKCG,CARTAGENA
31693,SKPE,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,02/02/2020 12:00:00 AM,11:12,SKBO,BOGOTA
31694,SKPE,N446AV,77000,Comercial,AVA,9805,Entrada,02/02/2020 12:00:00 AM,11:35,SKBO,BOGOTA
31695,SKPE,HK5294,22800,Comercial,EFY,9108,Entrada,02/02/2020 12:00:00 AM,12:00,SKBO,BOGOTA
31696,SKPE,N519AV,75500,Comercial,AVA,8515,Entrada,02/02/2020 12:00:00 AM,12:56,SKBO,BOGOTA
31697,SKPE,HK5282,18600,Comercial,EFY,9056,Entrada,02/02/2020 12:00:00 AM,13:45,SKMD,MEDELLIN
31698,SKPE,N4005X,73029,Comercial,AAL,1135,Entrada,02/02/2020 12:00:00 AM,14:26,KMIA,MIAMI
31699,SKPE,N538AV,77000,Comercial,AVA,8503,Entrada,02/02/2020 12:00:00 AM,14:44,SKBO,BOGOTA
31700,SKPE,hk5293,22800,Comercial,EFY,7752,Entrada,02/02/2020 12:00:00 AM,15:29,SKBO,BOGOTA
31701,SKPE,HK5282,18600,Comercial,EFY,9058,Entrada,02/02/2020 12:00:00 AM,15:49,SKMD,MEDELLIN
31702,SKPE,N284AV,77000,Comercial,AVA,8517,Entrada,02/02/2020 12:00:00 AM,17:18,SKBO,BOGOTA
31703,SKPE,HP1560,50000,Comercial,RPB,685,Entrada,02/02/2020 12:00:00 AM,17:36,MPTO,TOCUMEN
31704,SKPE,N538AV,77000,Comercial,AVA,9417,Entrada,02/02/2020 12:00:00 AM,17:48,SKBO,BOGOTA
31705,SKPE,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,6781,Entrada,02/02/2020 12:00:00 AM,17:51,SKCG,CARTAGENA
31706,SKPE,hk5293,22800,Comercial,EFY,9184,Entrada,02/02/2020 12:00:00 AM,18:14,SKBO,BOGOTA
31707,SKPE,HK5310,18600,Comercial,EFY,9176,Entrada,02/02/2020 12:00:00 AM,18:39,SKMD,MEDELLIN
31708,SKPE,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,02/02/2020 12:00:00 AM,18:45,SKSM,SANTA MARTA
31709,SKPE,HK5308,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,02/02/2020 12:00:00 AM,19:19,SKCG,CARTAGENA
31712,SKPE,CCCOX,70000,Comercial,ARE,4210,Entrada,02/02/2020 12:00:00 AM,19:46,SKBO,BOGOTA
31713,SKPE,N980AV,77000,Comercial,AVA,9831,Entrada,02/02/2020 12:00:00 AM,19:51,SKBO,BOGOTA
31714,SKPE,hk5323,23000,Comercial,AVA,8403,Entrada,02/02/2020 12:00:00 AM,20:05,SKBO,BOGOTA
31715,SKPE,hk5293,22800,Comercial,EFY,9188,Entrada,02/02/2020 12:00:00 AM,22:43,SKBO,BOGOTA
31716,SKPE,N451AV,77000,Comercial,AVA,9817,Entrada,02/02/2020 12:00:00 AM,23:18,SKBO,BOGOTA
31717,SKPE,HP1540,50000,Comercial,RPB,625,Entrada,02/02/2020 12:00:00 AM,23:27,MPTO,TOCUMEN
31719,SKPE,N281AV,77000,Comercial,AVA,8539,Entrada,02/03/2020 12:00:00 AM,06:46,SKBO,BOGOTA
31720,SKPE,HK5266,17894,Comercial,EFY,9050,Entrada,02/03/2020 12:00:00 AM,06:50,SKMD,MEDELLIN
31721,SKPE,N451AV,77000,Comercial,AVA,8407,Entrada,02/03/2020 12:00:00 AM,08:32,SKBO,BOGOTA
31722,SKPE,hk5293,22800,Comercial,EFY,9104,Entrada,02/03/2020 12:00:00 AM,09:06,SKBO,BOGOTA
31723,SKPE,N281AV,77000,Comercial,AVA,8511,Entrada,02/03/2020 12:00:00 AM,10:52,SKBO,BOGOTA
31724,SKPE,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,02/03/2020 12:00:00 AM,11:08,SKBO,BOGOTA
31725,SKPE,N451AV,77000,Comercial,AVA,9805,Entrada,02/03/2020 12:00:00 AM,11:27,SKBO,BOGOTA
31726,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,02/03/2020 12:00:00 AM,10:29,SKCG,CARTAGENA
31727,SKPE,HK5159,18600,Comercial,EFY,9052,Entrada,02/03/2020 12:00:00 AM,11:31,SKMD,MEDELLIN
31728,SKPE,hk5293,22800,Comercial,EFY,9106,Entrada,02/03/2020 12:00:00 AM,11:48,SKBO,BOGOTA
31732,SKPE,N281AV,77000,Comercial,AVA,8515,Entrada,02/03/2020 12:00:00 AM,13:08,SKBO,BOGOTA
31733,SKPE,HK5310,18600,Comercial,EFY,9056,Entrada,02/03/2020 12:00:00 AM,13:37,SKMD,MEDELLIN
31736,SKPE,HK5294,22800,Comercial,EFY,7752,Entrada,02/03/2020 12:00:00 AM,15:35,SKBO,BOGOTA
31737,SKPE,N821AV,77000,Comercial,AVA,8503,Entrada,02/03/2020 12:00:00 AM,15:42,SKBO,BOGOTA
31738,SKPE,HK5310,18600,Comercial,EFY,9058,Entrada,02/03/2020 12:00:00 AM,15:52,SKMD,MEDELLIN
31739,SKPE,HK5131,2800,Comercial,AEXPA,1,Entrada,01/31/2020 12:00:00 AM,16:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
31740,SKPE,HK5131,2800,Comercial,AEXPA,1,Entrada,02/03/2020 12:00:00 AM,08:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
31741,SKPE,N398AV,77000,Comercial,AVA,8517,Entrada,02/03/2020 12:00:00 AM,17:20,SKBO,BOGOTA
31742,SKPE,HK5310,18600,Comercial,EFY,9176,Entrada,02/03/2020 12:00:00 AM,18:00,SKMD,MEDELLIN
31743,SKPE,HK5294,22800,Comercial,EFY,9184,Entrada,02/03/2020 12:00:00 AM,18:31,SKBO,BOGOTA
31744,SKPE,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,02/03/2020 12:00:00 AM,18:35,SKSM,SANTA MARTA
31745,SKPE,CCCOZ,70000,Comercial,ARE,4210,Entrada,02/03/2020 12:00:00 AM,19:06,SKBO,BOGOTA
31746,SKPE,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,02/03/2020 12:00:00 AM,19:20,SKCG,CARTAGENA
31748,SKPE,N281AV,77000,Comercial,AVA,9831,Entrada,02/03/2020 12:00:00 AM,19:39,SKBO,BOGOTA
31749,SKPE,N562AV,77000,Comercial,AVA,9417,Entrada,02/03/2020 12:00:00 AM,19:47,SKBO,BOGOTA
31750,SKPE,HK5307,73500,Comercial,FAST COLOMBIA S.A.S,8134,Entrada,02/03/2020 12:00:00 AM,19:55,SKBO,BOGOTA
31751,SKPE,HK5310,18600,Comercial,EFY,7782,Entrada,02/03/2020 12:00:00 AM,21:13,SKRG,RIONEGRO
31752,SKPE,HK5294,22800,Comercial,EFY,9188,Entrada,02/03/2020 12:00:00 AM,22:38,SKBO,BOGOTA
31753,SKPE,HP1561,50000,Comercial,RPB,625,Entrada,02/03/2020 12:00:00 AM,23:15,MPTO,TOCUMEN
31754,SKPE,N538AV,77000,Comercial,AVA,9817,Entrada,02/03/2020 12:00:00 AM,23:23,SKBO,BOGOTA
31755,SKPE,N745AV,77000,Comercial,AVA,8539,Entrada,02/04/2020 12:00:00 AM,06:40,SKBO,BOGOTA
31756,SKPE,HK5266,17894,Comercial,EFY,9050,Entrada,02/04/2020 12:00:00 AM,06:50,SKMD,MEDELLIN
31757,SKPE,HK5294,22800,Comercial,EFY,9104,Entrada,02/04/2020 12:00:00 AM,07:55,SKBO,BOGOTA
31758,SKPE,N538AV,77000,Comercial,AVA,8407,Entrada,02/04/2020 12:00:00 AM,08:18,SKBO,BOGOTA
31761,SKPE,HK5159,18600,Comercial,EFY,9052,Entrada,02/04/2020 12:00:00 AM,09:54,SKMD,MEDELLIN
31762,SKPE,HK5294,22800,Comercial,EFY,9106,Entrada,02/04/2020 12:00:00 AM,10:27,SKBO,BOGOTA
31763,SKPE,HK5274,73500,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,02/04/2020 12:00:00 AM,10:39,SKCG,CARTAGENA
31764,SKPE,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,02/04/2020 12:00:00 AM,11:12,SKBO,BOGOTA
31765,SKPE,N538AV,77000,Comercial,AVA,9805,Entrada,02/04/2020 12:00:00 AM,11:35,SKBO,BOGOTA
31767,SKPE,N741AV,75500,Comercial,AVA,8515,Entrada,02/04/2020 12:00:00 AM,12:55,SKBO,BOGOTA
31769,SKPE,HK5310,18600,Comercial,EFY,9056,Entrada,02/04/2020 12:00:00 AM,13:28,SKMD,MEDELLIN
31770,SKPE,N8030F,73029,Comercial,AAL,1135,Entrada,02/04/2020 12:00:00 AM,14:26,KMIA,MIAMI
31771,SKPE,N538AV,77000,Comercial,AVA,8503,Entrada,02/04/2020 12:00:00 AM,14:52,SKBO,BOGOTA
31772,SKPE,HK5310,18600,Comercial,EFY,9058,Entrada,02/04/2020 12:00:00 AM,15:40,SKMD,MEDELLIN
31773,SKPE,hk5293,22800,Comercial,EFY,7752,Entrada,02/04/2020 12:00:00 AM,15:42,SKBO,BOGOTA
31774,SKPE,HP1558,50000,Comercial,RPB,685,Entrada,02/04/2020 12:00:00 AM,17:12,MPTO,TOCUMEN
31775,SKPE,N345AV,77000,Comercial,AVA,8517,Entrada,02/04/2020 12:00:00 AM,17:39,SKBO,BOGOTA
31776,SKPE,N538AV,77000,Comercial,AVA,9417,Entrada,02/04/2020 12:00:00 AM,17:56,SKBO,BOGOTA
31777,SKPE,HK5310,18600,Comercial,EFY,9176,Entrada,02/04/2020 12:00:00 AM,17:48,SKMD,MEDELLIN
31778,SKPE,hk5293,22800,Comercial,EFY,9184,Entrada,02/04/2020 12:00:00 AM,18:24,SKBO,BOGOTA
31779,SKPE,HK5307,73500,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,02/04/2020 12:00:00 AM,18:33,SKSM,SANTA MARTA
31780,SKPE,CCCPQ,70000,Comercial,ARE,4210,Entrada,02/04/2020 12:00:00 AM,19:15,SKBO,BOGOTA
31781,SKPE,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,02/04/2020 12:00:00 AM,19:20,SKCG,CARTAGENA
31783,SKPE,N557AV,75500,Comercial,AVA,9831,Entrada,02/04/2020 12:00:00 AM,19:43,SKBO,BOGOTA
31784,SKPE,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,8134,Entrada,02/04/2020 12:00:00 AM,19:58,SKBO,BOGOTA
31785,SKPE,HK5310,18600,Comercial,EFY,7782,Entrada,02/04/2020 12:00:00 AM,21:00,SKRG,RIONEGRO
31786,SKPE,hk5293,22800,Comercial,EFY,9188,Entrada,02/04/2020 12:00:00 AM,21:36,SKBO,BOGOTA
31787,SKPE,HP1559,50000,Comercial,RPB,625,Entrada,02/04/2020 12:00:00 AM,23:01,MPTO,TOCUMEN
31788,SKPE,N401AV,77000,Comercial,AVA,9817,Entrada,02/04/2020 12:00:00 AM,23:06,SKBO,BOGOTA
31789,SKPE,N401AV,77000,Comercial,AVA,9857,Entrada,02/05/2020 12:00:00 AM,05:11,SKSP,SAN ANDRES
31790,SKPE,N557AV,75500,Comercial,AVA,8539,Entrada,02/05/2020 12:00:00 AM,06:40,SKBO,BOGOTA
31791,SKPE,HK5159,18600,Comercial,EFY,9050,Entrada,02/05/2020 12:00:00 AM,06:45,SKMD,MEDELLIN
31792,SKPE,HK5222,77000,Comercial,FAST COLOMBIA S.A.S,8021,Entrada,02/05/2020 12:00:00 AM,07:23,SKRG,RIONEGRO
31793,SKPE,hk5293,22800,Comercial,EFY,9104,Entrada,02/05/2020 12:00:00 AM,08:40,SKBO,BOGOTA
31794,SKPE,N195AV,77000,Comercial,AVA,8407,Entrada,02/05/2020 12:00:00 AM,08:45,SKBO,BOGOTA
31795,SKPE,N557AV,75500,Comercial,AVA,8511,Entrada,02/05/2020 12:00:00 AM,10:09,SKBO,BOGOTA
31796,SKPE,HK5071,17894,Comercial,EFY,9052,Entrada,02/05/2020 12:00:00 AM,09:40,SKMD,MEDELLIN
31797,SKPE,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,02/05/2020 12:00:00 AM,10:02,SKCG,CARTAGENA
31799,SKPE,hk5293,22800,Comercial,EFY,9106,Entrada,02/05/2020 12:00:00 AM,11:10,SKBO,BOGOTA
31800,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,02/05/2020 12:00:00 AM,11:30,SKBO,BOGOTA
31801,SKPE,N992AV,77000,Comercial,AVA,9805,Entrada,02/05/2020 12:00:00 AM,11:35,SKBO,BOGOTA
31803,SKPE,HK5310,18600,Comercial,EFY,9056,Entrada,02/05/2020 12:00:00 AM,13:20,SKMD,MEDELLIN
31805,SKPE,N557AV,75500,Comercial,AVA,8515,Entrada,02/05/2020 12:00:00 AM,13:40,SKBO,BOGOTA
31806,SKPE,CCCPJ,70000,Comercial,ARE,4212,Entrada,02/05/2020 12:00:00 AM,13:50,SKBO,BOGOTA
31807,SKPE,HK5131,2800,Comercial,AEXPA,101,Entrada,02/05/2020 12:00:00 AM,14:20,SKUI,QUIBDO
31808,SKPE,N992AV,77000,Comercial,AVA,8503,Entrada,02/05/2020 12:00:00 AM,15:04,SKBO,BOGOTA
31809,SKPE,HK5310,18600,Comercial,EFY,9058,Entrada,02/05/2020 12:00:00 AM,15:49,SKMD,MEDELLIN
31810,SKPE,HK5292,22800,Comercial,EFY,7752,Entrada,02/05/2020 12:00:00 AM,16:05,SKBO,BOGOTA
31811,SKPE,N751AV,75500,Comercial,AVA,8517,Entrada,02/05/2020 12:00:00 AM,17:20,SKBO,BOGOTA
31812,SKPE,N992AV,77000,Comercial,AVA,9417,Entrada,02/05/2020 12:00:00 AM,17:55,SKBO,BOGOTA
31813,SKPE,HK5310,18600,Comercial,EFY,9176,Entrada,02/05/2020 12:00:00 AM,17:50,SKMD,MEDELLIN
31814,SKPE,HK5222,77000,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,02/05/2020 12:00:00 AM,18:58,SKSM,SANTA MARTA
31815,SKPE,HK5292,22800,Comercial,EFY,9184,Entrada,02/05/2020 12:00:00 AM,19:00,SKBO,BOGOTA
31816,SKPE,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,02/05/2020 12:00:00 AM,19:14,SKCG,CARTAGENA
31817,SKPE,N557AV,75500,Comercial,AVA,9831,Entrada,02/05/2020 12:00:00 AM,19:45,SKBO,BOGOTA
31818,SKPE,HK5307,73500,Comercial,FAST COLOMBIA S.A.S,8134,Entrada,02/05/2020 12:00:00 AM,20:06,SKBO,BOGOTA
31820,SKPE,HK5310,18600,Comercial,EFY,7782,Entrada,02/05/2020 12:00:00 AM,21:16,SKRG,RIONEGRO
31821,SKPE,N446AV,77000,Comercial,AVA,9817,Entrada,02/05/2020 12:00:00 AM,23:51,SKBO,BOGOTA
31822,SKPE,HK5292,22800,Comercial,EFY,9188,Entrada,02/05/2020 12:00:00 AM,21:58,SKBO,BOGOTA
31823,SKPE,N446AV,77000,Comercial,AVA,9857,Entrada,02/06/2020 12:00:00 AM,05:16,SKSP,SAN ANDRES
31824,SKPE,N557AV,75500,Comercial,AVA,8539,Entrada,02/06/2020 12:00:00 AM,06:49,SKBO,BOGOTA
31825,SKPE,HK5159,18600,Comercial,EFY,9050,Entrada,02/06/2020 12:00:00 AM,06:51,SKMD,MEDELLIN
31826,SKPE,HK5131,2800,Comercial,AEXPA,101,Entrada,02/06/2020 12:00:00 AM,07:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
31827,SKPE,N411AV,77000,Comercial,AVA,9482,Entrada,02/06/2020 12:00:00 AM,07:15,SKRG,RIONEGRO
31829,SKPE,HK5292,22800,Comercial,EFY,9104,Entrada,02/06/2020 12:00:00 AM,08:05,SKBO,BOGOTA
31830,SKPE,N446AV,77000,Comercial,AVA,8407,Entrada,02/06/2020 12:00:00 AM,08:33,SKBO,BOGOTA
31831,SKPE,HK5313,18600,Comercial,EFY,9052,Entrada,02/06/2020 12:00:00 AM,09:45,SKMD,MEDELLIN
31832,SKPE,N557AV,75500,Comercial,AVA,8511,Entrada,02/06/2020 12:00:00 AM,09:52,SKBO,BOGOTA
31837,SKPE,HK5292,22800,Comercial,EFY,9106,Entrada,02/06/2020 12:00:00 AM,10:49,SKBO,BOGOTA
31838,SKPE,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,02/06/2020 12:00:00 AM,11:11,SKCG,CARTAGENA
31839,SKPE,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,02/06/2020 12:00:00 AM,11:19,SKBO,BOGOTA
31840,SKPE,N992AV,77000,Comercial,AVA,9805,Entrada,02/06/2020 12:00:00 AM,11:45,SKBO,BOGOTA
31843,SKPE,N726AV,75500,Comercial,AVA,8515,Entrada,02/06/2020 12:00:00 AM,13:05,SKBO,BOGOTA
31844,SKPE,HK5310,18600,Comercial,EFY,9056,Entrada,02/06/2020 12:00:00 AM,13:34,SKMD,MEDELLIN
31845,SKPE,CCCOZ,70000,Comercial,ARE,4212,Entrada,02/06/2020 12:00:00 AM,13:46,SKBO,BOGOTA
31846,SKPE,N93003,73029,Comercial,AAL,1135,Entrada,02/06/2020 12:00:00 AM,14:30,KMIA,MIAMI
31847,SKPE,N728AV,77000,Comercial,AVA,8503,Entrada,02/06/2020 12:00:00 AM,14:59,SKBO,BOGOTA
31848,SKPE,hk5293,22800,Comercial,EFY,7752,Entrada,02/06/2020 12:00:00 AM,16:01,SKBO,BOGOTA
31849,SKPE,HK5310,18600,Comercial,EFY,9058,Entrada,02/06/2020 12:00:00 AM,15:39,SKMD,MEDELLIN
31850,SKPE,N755AV,77000,Comercial,AVA,8517,Entrada,02/06/2020 12:00:00 AM,17:13,SKBO,BOGOTA
31851,SKPE,HP1557,50000,Comercial,RPB,685,Entrada,02/06/2020 12:00:00 AM,17:20,MPTO,TOCUMEN
31852,SKPE,N939AV,77000,Comercial,AVA,9417,Entrada,02/06/2020 12:00:00 AM,17:55,SKBO,BOGOTA
31853,SKPE,hk5293,22800,Comercial,EFY,9184,Entrada,02/06/2020 12:00:00 AM,18:43,SKBO,BOGOTA
31854,SKPE,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,02/06/2020 12:00:00 AM,19:04,SKSM,SANTA MARTA
31855,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,02/06/2020 12:00:00 AM,19:20,SKCG,CARTAGENA
31856,SKPE,N726AV,75500,Comercial,AVA,9831,Entrada,02/06/2020 12:00:00 AM,20:15,SKBO,BOGOTA
31857,SKPE,HK5307,73500,Comercial,FAST COLOMBIA S.A.S,8134,Entrada,02/06/2020 12:00:00 AM,20:00,SKBO,BOGOTA
31858,SKPE,HK5310,18600,Comercial,EFY,9176,Entrada,02/06/2020 12:00:00 AM,20:28,SKMD,MEDELLIN
31862,SKPE,HK5199,18600,Comercial,EFY,9186,Entrada,02/06/2020 12:00:00 AM,21:16,SKBO,BOGOTA
31863,SKPE,hk5293,22800,Comercial,EFY,9188,Entrada,02/06/2020 12:00:00 AM,21:20,SKBO,BOGOTA
31864,SKPE,HK5310,18600,Comercial,EFY,7782,Entrada,02/06/2020 12:00:00 AM,22:32,SKRG,RIONEGRO
31865,SKPE,hp1565,50000,Comercial,RPB,625,Entrada,02/06/2020 12:00:00 AM,23:03,MPTO,TOCUMEN
31866,SKPE,N451AV,77000,Comercial,AVA,9817,Entrada,02/06/2020 12:00:00 AM,23:05,SKBO,BOGOTA
31867,SKPE,N422AV,75500,Comercial,AVA,8539,Entrada,02/07/2020 12:00:00 AM,06:52,SKBO,BOGOTA
31868,SKPE,hk5293,22800,Comercial,EFY,9104,Entrada,02/07/2020 12:00:00 AM,08:10,SKBO,BOGOTA
31869,SKPE,HK5159,18600,Comercial,EFY,9050,Entrada,02/07/2020 12:00:00 AM,06:57,SKMD,MEDELLIN
31871,SKPE,N451AV,77000,Comercial,AVA,8407,Entrada,02/07/2020 12:00:00 AM,08:32,SKBO,BOGOTA
31872,SKPE,HK5266,17894,Comercial,EFY,9052,Entrada,02/07/2020 12:00:00 AM,09:55,SKMD,MEDELLIN
31873,SKPE,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,8287,Entrada,02/07/2020 12:00:00 AM,09:51,SKCG,CARTAGENA
31874,SKPE,N422AV,75500,Comercial,AVA,8511,Entrada,02/07/2020 12:00:00 AM,10:07,SKBO,BOGOTA
31875,SKPE,hk5293,22800,Comercial,EFY,9106,Entrada,02/07/2020 12:00:00 AM,10:54,SKBO,BOGOTA
31877,SKPE,HK5222,77000,Comercial,FAST COLOMBIA S.A.S,6768,Entrada,02/07/2020 12:00:00 AM,11:20,SKBO,BOGOTA
31879,SKPE,N451AV,77000,Comercial,AVA,9805,Entrada,02/07/2020 12:00:00 AM,11:37,SKBO,BOGOTA
31882,SKPE,N422AV,75500,Comercial,AVA,8515,Entrada,02/07/2020 12:00:00 AM,13:11,SKBO,BOGOTA
31883,SKPE,CCBAX,73500,Comercial,ARE,4212,Entrada,02/07/2020 12:00:00 AM,13:33,SKBO,BOGOTA
31884,SKPE,HK5310,18600,Comercial,EFY,9056,Entrada,02/07/2020 12:00:00 AM,13:37,SKMD,MEDELLIN
31885,SKPE,N451AV,77000,Comercial,AVA,8503,Entrada,02/07/2020 12:00:00 AM,14:58,SKBO,BOGOTA
31886,SKPE,HK5292,22800,Comercial,EFY,7752,Entrada,02/07/2020 12:00:00 AM,16:00,SKBO,BOGOTA
31887,SKPE,HK5310,18600,Comercial,EFY,9058,Entrada,02/07/2020 12:00:00 AM,16:10,SKMD,MEDELLIN
31888,SKPE,N281AV,77000,Comercial,AVA,8517,Entrada,02/07/2020 12:00:00 AM,17:20,SKBO,BOGOTA
31889,SKPE,HK5070,18600,Comercial,EFY,9176,Entrada,02/07/2020 12:00:00 AM,17:57,SKMD,MEDELLIN
31890,SKPE,N451AV,77000,Comercial,AVA,9417,Entrada,02/07/2020 12:00:00 AM,18:00,SKBO,BOGOTA
31891,SKPE,HK5292,22800,Comercial,EFY,9184,Entrada,02/07/2020 12:00:00 AM,18:43,SKBO,BOGOTA
31892,SKPE,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,8070,Entrada,02/07/2020 12:00:00 AM,18:36,SKSM,SANTA MARTA
31893,SKPE,HK5319,73500,Comercial,FAST COLOMBIA S.A.S,8091,Entrada,02/07/2020 12:00:00 AM,19:29,SKCG,CARTAGENA
31894,SKPE,N422AV,75500,Comercial,AVA,9831,Entrada,02/07/2020 12:00:00 AM,19:50,SKBO,BOGOTA
31898,SKPE,HK5070,18600,Comercial,EFY,7782,Entrada,02/07/2020 12:00:00 AM,20:23,SKRG,RIONEGRO
31899,SKPE,HK5322,23000,Comercial,EFY,9186,Entrada,02/07/2020 12:00:00 AM,21:10,SKBO,BOGOTA
31900,SKPE,HK5292,22800,Comercial,EFY,9188,Entrada,02/07/2020 12:00:00 AM,21:20,SKBO,BOGOTA
31901,SKPE,HK5070,18600,Comercial,EFY,7786,Entrada,02/07/2020 12:00:00 AM,22:32,SKRG,RIONEGRO
